source_id,status,change_type,first_seen_at,last_seen_at,inactive_since,title,description,aircraft_type,origin_airport_raw,origin_icao,origin_iata,origin_airport_name,origin_city,origin_country,destination_airport_raw,destination_icao,destination_iata,destination_airport_name,destination_city,destination_country,departure_date_raw,departure_date_iso,departure_time,arrival_time,flight_duration,price_raw,price_amount,price_currency,price_currency_symbol,seats_available,tracking_link,rss_link,booking_link,published,fetched_at
https://villiers.ai/empty-legs/kdjt-mynn-citation-x-2026-09-24-d8730693?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | President Donald J. Trump International Airport → Lynden Pindling International Airport | $8,600",,Citation X,KDJT - President Donald J. Trump International Airport,KDJT,PBI,President Donald J Trump International Airport,West Palm Beach,US,MYNN - Lynden Pindling International Airport,MYNN,NAS,Lynden Pindling International Airport,Nassau,BS,24 September 2026,2026-09-24,12:00,12:52,52m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/kdjt-mynn-citation-x-2026-09-24-d8730693?id=ADHUHR,https://villiers.ai/empty-legs/kdjt-mynn-citation-x-2026-09-24-d8730693?id=ADHUHR,https://villiers.ai/empty-legs/kdjt-mynn-citation-x-2026-09-24-d8730693?id=ADHUHR,"Tue, 22 Sep 2026 16:41:59 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kdtw-kfcm-challenger-300-2026-09-24-ff9089cc?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | Detroit Metropolitan Wayne County Airport → Flying Cloud Airport | $9,675",,Challenger 300,KDTW - Detroit Metropolitan Wayne County Airport,KDTW,DTW,Detroit Metro Wayne County Airport,Detroit,US,KFCM - Flying Cloud Airport,KFCM,FCM,Flying Cloud Airport,Minneapolis,US,24 September 2026,2026-09-24,12:00,13:29,1h 30m,"$9,675",9675,USD,$,10,https://villiers.ai/empty-legs/kdtw-kfcm-challenger-300-2026-09-24-ff9089cc?id=ADHUHR,https://villiers.ai/empty-legs/kdtw-kfcm-challenger-300-2026-09-24-ff9089cc?id=ADHUHR,https://villiers.ai/empty-legs/kdtw-kfcm-challenger-300-2026-09-24-ff9089cc?id=ADHUHR,"Tue, 22 Sep 2026 16:41:35 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kege-knuq-citation-x-2026-09-24-5573abc9?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Eagle County Regional Airport → Moffett Federal Airfield | $12,900",,Citation X,KEGE - Eagle County Regional Airport,KEGE,EGE,Eagle County Regional Airport,Eagle,US,KNUQ - Moffett Federal Airfield,KNUQ,NUQ,Moffett Federal Airfield,Mountain View,US,24 September 2026,2026-09-24,12:00,14:02,2h 2m,"$12,900",12900,USD,$,12,https://villiers.ai/empty-legs/kege-knuq-citation-x-2026-09-24-5573abc9?id=ADHUHR,https://villiers.ai/empty-legs/kege-knuq-citation-x-2026-09-24-5573abc9?id=ADHUHR,https://villiers.ai/empty-legs/kege-knuq-citation-x-2026-09-24-5573abc9?id=ADHUHR,"Tue, 22 Sep 2026 16:41:59 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kfat-ksba-challenger-300-2026-09-24-7a0c32a9?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | Fresno Yosemite International Airport → Santa Barbara Municipal Airport | $8,600",,Challenger 300,KFAT - Fresno Yosemite International Airport,KFAT,FAT,Fresno Yosemite International Airport,Fresno,US,KSBA - Santa Barbara Municipal Airport,KSBA,SBA,Santa Barbara Municipal Airport,Santa Barbara,US,24 September 2026,2026-09-24,12:00,12:48,48m,"$8,600",8600,USD,$,10,https://villiers.ai/empty-legs/kfat-ksba-challenger-300-2026-09-24-7a0c32a9?id=ADHUHR,https://villiers.ai/empty-legs/kfat-ksba-challenger-300-2026-09-24-7a0c32a9?id=ADHUHR,https://villiers.ai/empty-legs/kfat-ksba-challenger-300-2026-09-24-7a0c32a9?id=ADHUHR,"Tue, 22 Sep 2026 16:41:35 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/khvn-kfrg-citation-x-2026-09-24-29ad9120?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Tweed New Haven Airport → Republic Airport | $8,600",,Citation X,KHVN - Tweed New Haven Airport,KHVN,HVN,Tweed/New Haven Airport,New Haven,US,KFRG - Republic Airport,KFRG,FRG,Republic Airport,Farmingdale,US,24 September 2026,2026-09-24,12:00,12:35,35m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/khvn-kfrg-citation-x-2026-09-24-29ad9120?id=ADHUHR,https://villiers.ai/empty-legs/khvn-kfrg-citation-x-2026-09-24-29ad9120?id=ADHUHR,https://villiers.ai/empty-legs/khvn-kfrg-citation-x-2026-09-24-29ad9120?id=ADHUHR,"Tue, 22 Sep 2026 16:42:00 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kiws-k6r6-pilatus-pc-12-ng-2026-09-24-fe63377e?id=ADHUHR,active,unchanged,2026-09-19T17:49:50+00:00,2026-09-22T17:17:05+00:00,,"Pilatus PC 12 NG | West Houston Airport → Terrell County Airport | $4,730",,Pilatus PC 12 NG,KIWS - West Houston Airport,KIWS,IWS,West Houston Airport,Houston,US,K6R6 - Terrell County Airport,K6R6,,Terrell County Airport,Dryden,US,24 September 2026,2026-09-24,12:00,13:13,1h 13m,"$4,730",4730,USD,$,7,https://villiers.ai/empty-legs/kiws-k6r6-pilatus-pc-12-ng-2026-09-24-fe63377e?id=ADHUHR,https://villiers.ai/empty-legs/kiws-k6r6-pilatus-pc-12-ng-2026-09-24-fe63377e?id=ADHUHR,https://villiers.ai/empty-legs/kiws-k6r6-pilatus-pc-12-ng-2026-09-24-fe63377e?id=ADHUHR,"Fri, 18 Sep 2026 19:25:31 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/klbe-kiad-citation-x-2026-09-24-10479730?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Arnold Palmer Regional Airport → Washington Dulles International Airport | $8,600",,Citation X,KLBE - Arnold Palmer Regional Airport,KLBE,LBE,Arnold Palmer Regional Airport,Latrobe,US,KIAD - Washington Dulles International Airport,KIAD,IAD,Washington Dulles International Airport,Washington,US,24 September 2026,2026-09-24,12:00,12:45,45m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/klbe-kiad-citation-x-2026-09-24-10479730?id=ADHUHR,https://villiers.ai/empty-legs/klbe-kiad-citation-x-2026-09-24-10479730?id=ADHUHR,https://villiers.ai/empty-legs/klbe-kiad-citation-x-2026-09-24-10479730?id=ADHUHR,"Tue, 22 Sep 2026 16:42:00 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kluv-khou-pilatus-pc-12-ng-2026-09-24-11b3322c?id=ADHUHR,active,unchanged,2026-09-21T18:17:02+00:00,2026-09-22T17:17:05+00:00,,"Pilatus PC 12 NG | KLUV → William P. Hobby Airport | $4,085",,Pilatus PC 12 NG,KLUV - KLUV,KLUV,,Lamesa Municipal Airport,Lamesa,US,KHOU - William P. Hobby Airport,KHOU,HOU,William P Hobby Airport,Houston,US,24 September 2026,2026-09-24,12:00,,,"$4,085",4085,USD,$,7,https://villiers.ai/empty-legs/kluv-khou-pilatus-pc-12-ng-2026-09-24-11b3322c?id=ADHUHR,https://villiers.ai/empty-legs/kluv-khou-pilatus-pc-12-ng-2026-09-24-11b3322c?id=ADHUHR,https://villiers.ai/empty-legs/kluv-khou-pilatus-pc-12-ng-2026-09-24-11b3322c?id=ADHUHR,"Mon, 21 Sep 2026 17:48:28 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/klwb-kjyo-citation-x-2026-09-24-d28a1fed?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Greenbrier Valley Airport → Leesburg Executive Airport | $8,600",,Citation X,KLWB - Greenbrier Valley Airport,KLWB,LWB,Greenbrier Valley Airport,Lewisburg,US,KJYO - Leesburg Executive Airport,KJYO,,Leesburg Executive Airport,Leesburg,US,24 September 2026,2026-09-24,12:00,12:49,49m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/klwb-kjyo-citation-x-2026-09-24-d28a1fed?id=ADHUHR,https://villiers.ai/empty-legs/klwb-kjyo-citation-x-2026-09-24-d28a1fed?id=ADHUHR,https://villiers.ai/empty-legs/klwb-kjyo-citation-x-2026-09-24-d28a1fed?id=ADHUHR,"Tue, 22 Sep 2026 16:42:01 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kmdw-kmmu-challenger-300-2026-09-24-e116c9d9?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | Chicago Midway International Airport → Morristown Municipal Airport | $12,900",,Challenger 300,KMDW - Chicago Midway International Airport,KMDW,MDW,Chicago Midway International Airport,Chicago,US,KMMU - Morristown Municipal Airport,KMMU,MMU,Morristown Municipal Airport,Morristown,US,24 September 2026,2026-09-24,12:00,13:47,1h 47m,"$12,900",12900,USD,$,10,https://villiers.ai/empty-legs/kmdw-kmmu-challenger-300-2026-09-24-e116c9d9?id=ADHUHR,https://villiers.ai/empty-legs/kmdw-kmmu-challenger-300-2026-09-24-e116c9d9?id=ADHUHR,https://villiers.ai/empty-legs/kmdw-kmmu-challenger-300-2026-09-24-e116c9d9?id=ADHUHR,"Tue, 22 Sep 2026 16:41:36 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kopf-ksba-citation-x-2026-09-24-133ade41?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Miami-Opa Locka Executive Airport → Santa Barbara Municipal Airport | $25,800",,Citation X,KOPF - Miami-Opa Locka Executive Airport,KOPF,OPF,Miami-Opa Locka Executive Airport,Miami,US,KSBA - Santa Barbara Municipal Airport,KSBA,SBA,Santa Barbara Municipal Airport,Santa Barbara,US,24 September 2026,2026-09-24,12:00,16:58,4h 58m,"$25,800",25800,USD,$,12,https://villiers.ai/empty-legs/kopf-ksba-citation-x-2026-09-24-133ade41?id=ADHUHR,https://villiers.ai/empty-legs/kopf-ksba-citation-x-2026-09-24-133ade41?id=ADHUHR,https://villiers.ai/empty-legs/kopf-ksba-citation-x-2026-09-24-133ade41?id=ADHUHR,"Tue, 22 Sep 2026 16:41:56 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kpga-kvny-challenger-300-2026-09-24-8219e96a?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | Page Municipal Airport → Van Nuys Airport | $9,675",,Challenger 300,KPGA - Page Municipal Airport,KPGA,PGA,Page Municipal Airport,Page,US,KVNY - Van Nuys Airport,KVNY,VNY,Van Nuys Airport,Van Nuys,US,24 September 2026,2026-09-24,12:00,13:18,1h 19m,"$9,675",9675,USD,$,10,https://villiers.ai/empty-legs/kpga-kvny-challenger-300-2026-09-24-8219e96a?id=ADHUHR,https://villiers.ai/empty-legs/kpga-kvny-challenger-300-2026-09-24-8219e96a?id=ADHUHR,https://villiers.ai/empty-legs/kpga-kvny-challenger-300-2026-09-24-8219e96a?id=ADHUHR,"Tue, 22 Sep 2026 16:41:37 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kpie-kcsg-challenger-300-2026-09-24-f17d9f9d?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | St. Petersburg Clearwater International Airport → Columbus Metropolitan Airport | $9,675",,Challenger 300,KPIE - St. Petersburg Clearwater International Airport,KPIE,PIE,St Pete-Clearwater International Airport,St Petersburg-Clearwater,US,KCSG - Columbus Metropolitan Airport,KCSG,CSG,Columbus Airport,Columbus,US,24 September 2026,2026-09-24,12:00,13:08,1h 8m,"$9,675",9675,USD,$,10,https://villiers.ai/empty-legs/kpie-kcsg-challenger-300-2026-09-24-f17d9f9d?id=ADHUHR,https://villiers.ai/empty-legs/kpie-kcsg-challenger-300-2026-09-24-f17d9f9d?id=ADHUHR,https://villiers.ai/empty-legs/kpie-kcsg-challenger-300-2026-09-24-f17d9f9d?id=ADHUHR,"Tue, 22 Sep 2026 16:41:38 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/ksgj-kapf-citation-x-2026-09-24-f700e1cf?id=ADHUHR,active,new,2026-09-22T17:17:05+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Northeast Florida Regional Airport → Naples Municipal Airport | $8,600",,Citation X,KSGJ - Northeast Florida Regional Airport,KSGJ,UST,St Augustine Airport,St Augustine,US,KAPF - Naples Municipal Airport,KAPF,APF,Naples Municipal Airport,Naples,US,24 September 2026,2026-09-24,12:00,12:59,59m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/ksgj-kapf-citation-x-2026-09-24-f700e1cf?id=ADHUHR,https://villiers.ai/empty-legs/ksgj-kapf-citation-x-2026-09-24-f700e1cf?id=ADHUHR,https://villiers.ai/empty-legs/ksgj-kapf-citation-x-2026-09-24-f700e1cf?id=ADHUHR,"Tue, 22 Sep 2026 16:42:03 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kteb-khou-cessna-citation-excel-2026-09-24-5327a543?id=ADHUHR,active,unchanged,2026-09-05T00:17:02+00:00,2026-09-22T17:17:05+00:00,,"Cessna Citation Excel | Teterboro Airport → William P. Hobby Airport | $20,318",,Cessna Citation Excel,KTEB - Teterboro Airport,KTEB,TEB,Teterboro Airport,Teterboro,US,KHOU - William P. Hobby Airport,KHOU,HOU,William P Hobby Airport,Houston,US,24 September 2026,2026-09-24,12:00,15:07,3h 8m,"$20,318",20318,USD,$,9,https://villiers.ai/empty-legs/kteb-khou-cessna-citation-excel-2026-09-24-5327a543?id=ADHUHR,https://villiers.ai/empty-legs/kteb-khou-cessna-citation-excel-2026-09-24-5327a543?id=ADHUHR,https://villiers.ai/empty-legs/kteb-khou-cessna-citation-excel-2026-09-24-5327a543?id=ADHUHR,"Thu, 03 Sep 2026 17:44:00 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kteb-kisp-challenger-300-2026-09-24-15784838?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | Teterboro Airport → Long Island Mac Arthur Airport | $8,600",,Challenger 300,KTEB - Teterboro Airport,KTEB,TEB,Teterboro Airport,Teterboro,US,KISP - Long Island Mac Arthur Airport,KISP,ISP,Long Island Mac Arthur Airport,New York,US,24 September 2026,2026-09-24,12:00,12:35,36m,"$8,600",8600,USD,$,10,https://villiers.ai/empty-legs/kteb-kisp-challenger-300-2026-09-24-15784838?id=ADHUHR,https://villiers.ai/empty-legs/kteb-kisp-challenger-300-2026-09-24-15784838?id=ADHUHR,https://villiers.ai/empty-legs/kteb-kisp-challenger-300-2026-09-24-15784838?id=ADHUHR,"Tue, 22 Sep 2026 16:41:33 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kteb-kopf-cessna-citation-excel-2026-09-24-0dc88045?id=ADHUHR,active,unchanged,2026-08-24T00:17:02+00:00,2026-09-22T17:17:05+00:00,,"Cessna Citation Excel | Teterboro Airport → Miami-Opa Locka Executive Airport | $15,050",,Cessna Citation Excel,KTEB - Teterboro Airport,KTEB,TEB,Teterboro Airport,Teterboro,US,KOPF - Miami-Opa Locka Executive Airport,KOPF,OPF,Miami-Opa Locka Executive Airport,Miami,US,24 September 2026,2026-09-24,12:00,14:31,2h 31m,"$15,050",15050,USD,$,9,https://villiers.ai/empty-legs/kteb-kopf-cessna-citation-excel-2026-09-24-0dc88045?id=ADHUHR,https://villiers.ai/empty-legs/kteb-kopf-cessna-citation-excel-2026-09-24-0dc88045?id=ADHUHR,https://villiers.ai/empty-legs/kteb-kopf-cessna-citation-excel-2026-09-24-0dc88045?id=ADHUHR,"Sun, 23 Aug 2026 18:23:24 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/ktys-kxna-challenger-300-2026-09-24-4b9590bb?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | McGhee Tyson Airport → Northwest Arkansas National Airport | $9,675",,Challenger 300,KTYS - McGhee Tyson Airport,KTYS,TYS,Mc Ghee Tyson Airport,Knoxville,US,KXNA - Northwest Arkansas National Airport,KXNA,XNA,Northwest Arkansas Ntl Airport,Fayetteville/Springdale/Rogers,US,24 September 2026,2026-09-24,12:00,13:33,1h 34m,"$9,675",9675,USD,$,10,https://villiers.ai/empty-legs/ktys-kxna-challenger-300-2026-09-24-4b9590bb?id=ADHUHR,https://villiers.ai/empty-legs/ktys-kxna-challenger-300-2026-09-24-4b9590bb?id=ADHUHR,https://villiers.ai/empty-legs/ktys-kxna-challenger-300-2026-09-24-4b9590bb?id=ADHUHR,"Tue, 22 Sep 2026 16:41:39 GMT",2026-09-22T17:17:05+00:00
